rtl_file_path,netlist_file_path,design,module,recipe_type,area,delay
openROAD_low_level_modules_yosys_v1/gf12/coyote/RocketCAM.v,dump/coyote/RocketCAM_speed/1_1_yosys.v,coyote,RocketCAM,delay,2508.114000,385.18
openROAD_low_level_modules_yosys_v1/gf12/coyote/RoundRawFNToRecFN.v,dump/coyote/RoundRawFNToRecFN_area/1_1_yosys.v,coyote,RoundRawFNToRecFN,area,673.246000,1319.85
openROAD_low_level_modules_yosys_v1/gf12/coyote/RoundRawFNToRecFN.v,dump/coyote/RoundRawFNToRecFN_speed/1_1_yosys.v,coyote,RoundRawFNToRecFN,delay,724.584000,978.95
openROAD_low_level_modules_yosys_v1/gf12/coyote/RRArbiter_0.v,dump/coyote/RRArbiter_0_area/1_1_yosys.v,coyote,RRArbiter_0,area,0,0.0
openROAD_low_level_modules_yosys_v1/gf12/coyote/RRArbiter_0.v,dump/coyote/RRArbiter_0_speed/1_1_yosys.v,coyote,RRArbiter_0,delay,0,0.0
openROAD_low_level_modules_yosys_v1/gf12/coyote/RRArbiter_1.v,dump/coyote/RRArbiter_1_area/1_1_yosys.v,coyote,RRArbiter_1,area,283.556000,1409.80
openROAD_low_level_modules_yosys_v1/gf12/coyote/RRArbiter_1.v,dump/coyote/RRArbiter_1_speed/1_1_yosys.v,coyote,RRArbiter_1,delay,186.998000,253.40
openROAD_low_level_modules_yosys_v1/gf12/coyote/RRArbiter_2.v,dump/coyote/RRArbiter_2_area/1_1_yosys.v,coyote,RRArbiter_2,area,256.424000,1276.74
openROAD_low_level_modules_yosys_v1/gf12/coyote/RRArbiter_2.v,dump/coyote/RRArbiter_2_speed/1_1_yosys.v,coyote,RRArbiter_2,delay,196.840000,215.87
openROAD_low_level_modules_yosys_v1/gf12/coyote/RRArbiter_3.v,dump/coyote/RRArbiter_3_area/1_1_yosys.v,coyote,RRArbiter_3,area,123.424000,532.58
openROAD_low_level_modules_yosys_v1/gf12/coyote/ALU.v,dump/coyote/ALU_area/1_1_yosys.v,coyote,ALU,area,2424.324000,4307.93
openROAD_low_level_modules_yosys_v1/gf12/coyote/ALU.v,dump/coyote/ALU_speed/1_1_yosys.v,coyote,ALU,delay,3052.882000,903.14
openROAD_low_level_modules_yosys_v1/gf12/coyote/AMOALU.v,dump/coyote/AMOALU_area/1_1_yosys.v,coyote,AMOALU,area,1958.558000,2155.22
openROAD_low_level_modules_yosys_v1/gf12/coyote/AMOALU.v,dump/coyote/AMOALU_speed/1_1_yosys.v,coyote,AMOALU,delay,2467.948000,860.43
openROAD_low_level_modules_yosys_v1/gf12/coyote/Arbiter_0.v,dump/coyote/Arbiter_0_area/1_1_yosys.v,coyote,Arbiter_0,area,108.794000,418.89
openROAD_low_level_modules_yosys_v1/gf12/coyote/Arbiter_0.v,dump/coyote/Arbiter_0_speed/1_1_yosys.v,coyote,Arbiter_0,delay,56.126000,274.78
openROAD_low_level_modules_yosys_v1/gf12/coyote/Arbiter_10.v,dump/coyote/Arbiter_10_area/1_1_yosys.v,coyote,Arbiter_10,area,0,0.0
openROAD_low_level_modules_yosys_v1/gf12/coyote/Arbiter_10.v,dump/coyote/Arbiter_10_speed/1_1_yosys.v,coyote,Arbiter_10,delay,0,0.0
openROAD_low_level_modules_yosys_v1/gf12/coyote/Arbiter_11.v,dump/coyote/Arbiter_11_area/1_1_yosys.v,coyote,Arbiter_11,area,0,0.0
openROAD_low_level_modules_yosys_v1/gf12/coyote/Arbiter_11.v,dump/coyote/Arbiter_11_speed/1_1_yosys.v,coyote,Arbiter_11,delay,0,0.0
openROAD_low_level_modules_yosys_v1/gf12/coyote/Arbiter_1.v,dump/coyote/Arbiter_1_area/1_1_yosys.v,coyote,Arbiter_1,area,111.454000,441.07
openROAD_low_level_modules_yosys_v1/gf12/coyote/Arbiter_1.v,dump/coyote/Arbiter_1_speed/1_1_yosys.v,coyote,Arbiter_1,delay,85.918000,134.20
openROAD_low_level_modules_yosys_v1/gf12/coyote/Arbiter_2.v,dump/coyote/Arbiter_2_area/1_1_yosys.v,coyote,Arbiter_2,area,198.170000,557.14
openROAD_low_level_modules_yosys_v1/gf12/coyote/Arbiter_2.v,dump/coyote/Arbiter_2_speed/1_1_yosys.v,coyote,Arbiter_2,delay,135.660000,202.78
openROAD_low_level_modules_yosys_v1/gf12/coyote/Arbiter_3.v,dump/coyote/Arbiter_3_area/1_1_yosys.v,coyote,Arbiter_3,area,420.280000,2924.74
openROAD_low_level_modules_yosys_v1/gf12/coyote/Arbiter_3.v,dump/coyote/Arbiter_3_speed/1_1_yosys.v,coyote,Arbiter_3,delay,381.178000,168.33
openROAD_low_level_modules_yosys_v1/gf12/coyote/Arbiter_4.v,dump/coyote/Arbiter_4_area/1_1_yosys.v,coyote,Arbiter_4,area,486.780000,3691.56
openROAD_low_level_modules_yosys_v1/gf12/coyote/Arbiter_5.v,dump/coyote/Arbiter_5_area/1_1_yosys.v,coyote,Arbiter_5,area,506.464000,2296.42
openROAD_low_level_modules_yosys_v1/gf12/coyote/Arbiter_5.v,dump/coyote/Arbiter_5_speed/1_1_yosys.v,coyote,Arbiter_5,delay,285.152000,180.62
openROAD_low_level_modules_yosys_v1/gf12/coyote/Arbiter_6.v,dump/coyote/Arbiter_6_area/1_1_yosys.v,coyote,Arbiter_6,area,254.296000,1213.27
openROAD_low_level_modules_yosys_v1/gf12/coyote/Arbiter_6.v,dump/coyote/Arbiter_6_speed/1_1_yosys.v,coyote,Arbiter_6,delay,166.250000,140.55
openROAD_low_level_modules_yosys_v1/gf12/coyote/Arbiter_7.v,dump/coyote/Arbiter_7_area/1_1_yosys.v,coyote,Arbiter_7,area,87.514000,362.49
openROAD_low_level_modules_yosys_v1/gf12/coyote/Arbiter_7.v,dump/coyote/Arbiter_7_speed/1_1_yosys.v,coyote,Arbiter_7,delay,68.096000,138.59
openROAD_low_level_modules_yosys_v1/gf12/coyote/Arbiter_8.v,dump/coyote/Arbiter_8_area/1_1_yosys.v,coyote,Arbiter_8,area,318.934000,963.70
openROAD_low_level_modules_yosys_v1/gf12/coyote/Arbiter_8.v,dump/coyote/Arbiter_8_speed/1_1_yosys.v,coyote,Arbiter_8,delay,157.738000,173.74
openROAD_low_level_modules_yosys_v1/gf12/coyote/Arbiter_9.v,dump/coyote/Arbiter_9_area/1_1_yosys.v,coyote,Arbiter_9,area,7.714000,77.57
openROAD_low_level_modules_yosys_v1/gf12/coyote/Arbiter_9.v,dump/coyote/Arbiter_9_speed/1_1_yosys.v,coyote,Arbiter_9,delay,4.522000,74.45
openROAD_low_level_modules_yosys_v1/gf12/coyote/BroadcastAcquireTracker_0.v,dump/coyote/BroadcastAcquireTracker_0_area/1_1_yosys.v,coyote,BroadcastAcquireTracker_0,area,1735.384000,1273.79
openROAD_low_level_modules_yosys_v1/gf12/coyote/BroadcastAcquireTracker_0.v,dump/coyote/BroadcastAcquireTracker_0_speed/1_1_yosys.v,coyote,BroadcastAcquireTracker_0,delay,1673.406000,475.19
openROAD_low_level_modules_yosys_v1/gf12/coyote/BroadcastAcquireTracker_1.v,dump/coyote/BroadcastAcquireTracker_1_area/1_1_yosys.v,coyote,BroadcastAcquireTracker_1,area,1735.384000,1273.79
openROAD_low_level_modules_yosys_v1/gf12/coyote/BroadcastAcquireTracker_1.v,dump/coyote/BroadcastAcquireTracker_1_speed/1_1_yosys.v,coyote,BroadcastAcquireTracker_1,delay,1673.406000,475.19
openROAD_low_level_modules_yosys_v1/gf12/coyote/BroadcastAcquireTracker_2.v,dump/coyote/BroadcastAcquireTracker_2_area/1_1_yosys.v,coyote,BroadcastAcquireTracker_2,area,1735.384000,1273.79
openROAD_low_level_modules_yosys_v1/gf12/coyote/BroadcastAcquireTracker_3.v,dump/coyote/BroadcastAcquireTracker_3_area/1_1_yosys.v,coyote,BroadcastAcquireTracker_3,area,1735.384000,1273.79
openROAD_low_level_modules_yosys_v1/gf12/coyote/BroadcastAcquireTracker_3.v,dump/coyote/BroadcastAcquireTracker_3_speed/1_1_yosys.v,coyote,BroadcastAcquireTracker_3,delay,1673.406000,475.19
openROAD_low_level_modules_yosys_v1/gf12/coyote/BroadcastAcquireTracker_4.v,dump/coyote/BroadcastAcquireTracker_4_area/1_1_yosys.v,coyote,BroadcastAcquireTracker_4,area,1735.384000,1273.79
openROAD_low_level_modules_yosys_v1/gf12/coyote/BroadcastAcquireTracker_4.v,dump/coyote/BroadcastAcquireTracker_4_speed/1_1_yosys.v,coyote,BroadcastAcquireTracker_4,delay,1673.406000,475.19
openROAD_low_level_modules_yosys_v1/gf12/coyote/BroadcastAcquireTracker_5.v,dump/coyote/BroadcastAcquireTracker_5_area/1_1_yosys.v,coyote,BroadcastAcquireTracker_5,area,1735.384000,1273.79
openROAD_low_level_modules_yosys_v1/gf12/coyote/BroadcastAcquireTracker_5.v,dump/coyote/BroadcastAcquireTracker_5_speed/1_1_yosys.v,coyote,BroadcastAcquireTracker_5,delay,1673.406000,475.19
openROAD_low_level_modules_yosys_v1/gf12/coyote/BroadcastAcquireTracker_6.v,dump/coyote/BroadcastAcquireTracker_6_area/1_1_yosys.v,coyote,BroadcastAcquireTracker_6,area,1735.384000,1273.79
openROAD_low_level_modules_yosys_v1/gf12/coyote/BroadcastAcquireTracker_6.v,dump/coyote/BroadcastAcquireTracker_6_speed/1_1_yosys.v,coyote,BroadcastAcquireTracker_6,delay,1673.406000,475.19
openROAD_low_level_modules_yosys_v1/gf12/coyote/BroadcastVoluntaryReleaseTracker.v,dump/coyote/BroadcastVoluntaryReleaseTracker_area/1_1_yosys.v,coyote,BroadcastVoluntaryReleaseTracker,area,496.356000,660.33
openROAD_low_level_modules_yosys_v1/gf12/coyote/BroadcastVoluntaryReleaseTracker.v,dump/coyote/BroadcastVoluntaryReleaseTracker_speed/1_1_yosys.v,coyote,BroadcastVoluntaryReleaseTracker,delay,487.844000,412.15
openROAD_low_level_modules_yosys_v1/gf12/coyote/bsg_counter_clear_up_max_val_p128_init_val_p0.v,dump/coyote/bsg_counter_clear_up_max_val_p128_init_val_p0_area/1_1_yosys.v,coyote,bsg_counter_clear_up_max_val_p128_init_val_p0,area,91.770000,311.06
openROAD_low_level_modules_yosys_v1/gf12/coyote/bsg_counter_clear_up_max_val_p128_init_val_p0.v,dump/coyote/bsg_counter_clear_up_max_val_p128_init_val_p0_speed/1_1_yosys.v,coyote,bsg_counter_clear_up_max_val_p128_init_val_p0,delay,79.268000,231.74
openROAD_low_level_modules_yosys_v1/gf12/coyote/bsg_counter_up_down_variable_max_val_p128_init_val_p128_max_step_p128.v,dump/coyote/bsg_counter_up_down_variable_max_val_p128_init_val_p128_max_step_p128_area/1_1_yosys.v,coyote,bsg_counter_up_down_variable_max_val_p128_init_val_p128_max_step_p128,area,170.772000,331.67
openROAD_low_level_modules_yosys_v1/gf12/coyote/Arbiter_4.v,dump/coyote/Arbiter_4_speed/1_1_yosys.v,coyote,Arbiter_4,delay,405.650000,174.92
openROAD_low_level_modules_yosys_v1/gf12/coyote/BroadcastAcquireTracker_2.v,dump/coyote/BroadcastAcquireTracker_2_speed/1_1_yosys.v,coyote,BroadcastAcquireTracker_2,delay,1673.406000,475.19
openROAD_low_level_modules_yosys_v1/gf12/coyote/bsg_counter_up_down_variable_max_val_p128_init_val_p128_max_step_p128.v,dump/coyote/bsg_counter_up_down_variable_max_val_p128_init_val_p128_max_step_p128_speed/1_1_yosys.v,coyote,bsg_counter_up_down_variable_max_val_p128_init_val_p128_max_step_p128,delay,177.954000,592.50
openROAD_low_level_modules_yosys_v1/gf12/coyote/bsg_mux_one_hot_width_p73_els_p3.v,dump/coyote/bsg_mux_one_hot_width_p73_els_p3_speed/1_1_yosys.v,coyote,bsg_mux_one_hot_width_p73_els_p3,delay,234.080000,181.35
openROAD_low_level_modules_yosys_v1/gf12/coyote/CompareRecFN.v,dump/coyote/CompareRecFN_area/1_1_yosys.v,coyote,CompareRecFN,area,427.994000,408.94
openROAD_low_level_modules_yosys_v1/gf12/coyote/INToRecFN_1.v,dump/coyote/INToRecFN_1_area/1_1_yosys.v,coyote,INToRecFN_1,area,1771.560000,3476.20
openROAD_low_level_modules_yosys_v1/gf12/coyote/LockingRRArbiter_1.v,dump/coyote/LockingRRArbiter_1_area/1_1_yosys.v,coyote,LockingRRArbiter_1,area,427.196000,1533.54
openROAD_low_level_modules_yosys_v1/gf12/coyote/LockingRRArbiter_9.v,dump/coyote/LockingRRArbiter_9_speed/1_1_yosys.v,coyote,LockingRRArbiter_9,delay,186.998000,410.07
openROAD_low_level_modules_yosys_v1/gf12/coyote/MulAddRecFN_preMul_1.v,dump/coyote/MulAddRecFN_preMul_1_area/1_1_yosys.v,coyote,MulAddRecFN_preMul_1,area,2171.358000,3883.22
openROAD_low_level_modules_yosys_v1/gf12/coyote/Queue_14.v,dump/coyote/Queue_14_area/1_1_yosys.v,coyote,Queue_14,area,2886.898000,13646.13
openROAD_low_level_modules_yosys_v1/gf12/coyote/RecFNToRecFN.v,dump/coyote/RecFNToRecFN_area/1_1_yosys.v,coyote,RecFNToRecFN,area,48.678000,298.14
openROAD_low_level_modules_yosys_v1/gf12/coyote/RRArbiter_3.v,dump/coyote/RRArbiter_3_speed/1_1_yosys.v,coyote,RRArbiter_3,delay,85.652000,200.01
openROAD_low_level_modules_yosys_v1/gf12/coyote/bsg_decode_num_out_p3.v,dump/coyote/bsg_decode_num_out_p3_area/1_1_yosys.v,coyote,bsg_decode_num_out_p3,area,3.458000,59.96
openROAD_low_level_modules_yosys_v1/gf12/coyote/bsg_decode_num_out_p3.v,dump/coyote/bsg_decode_num_out_p3_speed/1_1_yosys.v,coyote,bsg_decode_num_out_p3,delay,4.256000,61.13
openROAD_low_level_modules_yosys_v1/gf12/coyote/bsg_mem_1r1w_synth_width_p73_els_p2_read_write_same_addr_p0_harden_p0.v,dump/coyote/bsg_mem_1r1w_synth_width_p73_els_p2_read_write_same_addr_p0_harden_p0_area/1_1_yosys.v,coyote,bsg_mem_1r1w_synth_width_p73_els_p2_read_write_same_addr_p0_harden_p0,area,1352.876000,1726.18
openROAD_low_level_modules_yosys_v1/gf12/coyote/bsg_mem_1r1w_synth_width_p73_els_p2_read_write_same_addr_p0_harden_p0.v,dump/coyote/bsg_mem_1r1w_synth_width_p73_els_p2_read_write_same_addr_p0_harden_p0_speed/1_1_yosys.v,coyote,bsg_mem_1r1w_synth_width_p73_els_p2_read_write_same_addr_p0_harden_p0,delay,1144.066000,200.05
openROAD_low_level_modules_yosys_v1/gf12/coyote/bsg_mem_1r1w_synth_width_p73_els_p2_read_write_same_addr_p1_harden_p0.v,dump/coyote/bsg_mem_1r1w_synth_width_p73_els_p2_read_write_same_addr_p1_harden_p0_area/1_1_yosys.v,coyote,bsg_mem_1r1w_synth_width_p73_els_p2_read_write_same_addr_p1_harden_p0,area,1352.876000,1726.18
openROAD_low_level_modules_yosys_v1/gf12/coyote/bsg_mem_1r1w_synth_width_p73_els_p2_read_write_same_addr_p1_harden_p0.v,dump/coyote/bsg_mem_1r1w_synth_width_p73_els_p2_read_write_same_addr_p1_harden_p0_speed/1_1_yosys.v,coyote,bsg_mem_1r1w_synth_width_p73_els_p2_read_write_same_addr_p1_harden_p0,delay,1144.066000,200.05
openROAD_low_level_modules_yosys_v1/gf12/coyote/bsg_mem_1r1w_synth_width_p80_els_p2_read_write_same_addr_p0_harden_p0.v,dump/coyote/bsg_mem_1r1w_synth_width_p80_els_p2_read_write_same_addr_p0_harden_p0_area/1_1_yosys.v,coyote,bsg_mem_1r1w_synth_width_p80_els_p2_read_write_same_addr_p0_harden_p0,area,1446.242000,1958.90
openROAD_low_level_modules_yosys_v1/gf12/coyote/bsg_mem_1r1w_synth_width_p80_els_p2_read_write_same_addr_p0_harden_p0.v,dump/coyote/bsg_mem_1r1w_synth_width_p80_els_p2_read_write_same_addr_p0_harden_p0_speed/1_1_yosys.v,coyote,bsg_mem_1r1w_synth_width_p80_els_p2_read_write_same_addr_p0_harden_p0,delay,1268.288000,167.39
openROAD_low_level_modules_yosys_v1/gf12/coyote/bsg_mux_one_hot_width_p73_els_p3.v,dump/coyote/bsg_mux_one_hot_width_p73_els_p3_area/1_1_yosys.v,coyote,bsg_mux_one_hot_width_p73_els_p3,area,300.314000,354.93
openROAD_low_level_modules_yosys_v1/gf12/coyote/bsg_nasti_client_req.v,dump/coyote/bsg_nasti_client_req_area/1_1_yosys.v,coyote,bsg_nasti_client_req,area,798.532000,1703.26
openROAD_low_level_modules_yosys_v1/gf12/coyote/bsg_nasti_client_req.v,dump/coyote/bsg_nasti_client_req_speed/1_1_yosys.v,coyote,bsg_nasti_client_req,delay,716.338000,430.47
openROAD_low_level_modules_yosys_v1/gf12/coyote/bsg_nasti_client_resp.v,dump/coyote/bsg_nasti_client_resp_area/1_1_yosys.v,coyote,bsg_nasti_client_resp,area,1.330000,36.70
openROAD_low_level_modules_yosys_v1/gf12/coyote/bsg_nasti_client_resp.v,dump/coyote/bsg_nasti_client_resp_speed/1_1_yosys.v,coyote,bsg_nasti_client_resp,delay,1.330000,40.85
openROAD_low_level_modules_yosys_v1/gf12/coyote/bsg_round_robin_arb_inputs_p3.v,dump/coyote/bsg_round_robin_arb_inputs_p3_area/1_1_yosys.v,coyote,bsg_round_robin_arb_inputs_p3,area,56.392000,200.20
openROAD_low_level_modules_yosys_v1/gf12/coyote/bsg_round_robin_arb_inputs_p3.v,dump/coyote/bsg_round_robin_arb_inputs_p3_speed/1_1_yosys.v,coyote,bsg_round_robin_arb_inputs_p3,delay,37.506000,167.07
openROAD_low_level_modules_yosys_v1/gf12/coyote/BTB.v,dump/coyote/BTB_area/1_1_yosys.v,coyote,BTB,area,26009.214000,4285.80
openROAD_low_level_modules_yosys_v1/gf12/coyote/BTB.v,dump/coyote/BTB_speed/1_1_yosys.v,coyote,BTB,delay,26046.188000,1052.49
openROAD_low_level_modules_yosys_v1/gf12/coyote/ClientTileLinkEnqueuer.v,dump/coyote/ClientTileLinkEnqueuer_area/1_1_yosys.v,coyote,ClientTileLinkEnqueuer,area,0,0.0
openROAD_low_level_modules_yosys_v1/gf12/coyote/ClientTileLinkEnqueuer.v,dump/coyote/ClientTileLinkEnqueuer_speed/1_1_yosys.v,coyote,ClientTileLinkEnqueuer,delay,0,0.0
openROAD_low_level_modules_yosys_v1/gf12/coyote/ClientTileLinkIOWrapper_0.v,dump/coyote/ClientTileLinkIOWrapper_0_area/1_1_yosys.v,coyote,ClientTileLinkIOWrapper_0,area,0,0.0
openROAD_low_level_modules_yosys_v1/gf12/coyote/ClientTileLinkIOWrapper_0.v,dump/coyote/ClientTileLinkIOWrapper_0_speed/1_1_yosys.v,coyote,ClientTileLinkIOWrapper_0,delay,0,0.0
openROAD_low_level_modules_yosys_v1/gf12/coyote/ClientTileLinkIOWrapper_1.v,dump/coyote/ClientTileLinkIOWrapper_1_area/1_1_yosys.v,coyote,ClientTileLinkIOWrapper_1,area,0,0.0
openROAD_low_level_modules_yosys_v1/gf12/coyote/ClientTileLinkIOWrapper_1.v,dump/coyote/ClientTileLinkIOWrapper_1_speed/1_1_yosys.v,coyote,ClientTileLinkIOWrapper_1,delay,0,0.0
openROAD_low_level_modules_yosys_v1/gf12/coyote/CompareRecFN.v,dump/coyote/CompareRecFN_speed/1_1_yosys.v,coyote,CompareRecFN,delay,378.252000,534.83
openROAD_low_level_modules_yosys_v1/gf12/coyote/CSRFile.v,dump/coyote/CSRFile_area/1_1_yosys.v,coyote,CSRFile,area,22200.626000,6088.43
openROAD_low_level_modules_yosys_v1/gf12/coyote/CSRFile.v,dump/coyote/CSRFile_speed/1_1_yosys.v,coyote,CSRFile,delay,21879.830000,902.81
openROAD_low_level_modules_yosys_v1/gf12/coyote/DivSqrtRecF64_mulAddZ31.v,dump/coyote/DivSqrtRecF64_mulAddZ31_area/1_1_yosys.v,coyote,DivSqrtRecF64_mulAddZ31,area,8854.342000,4170.01
openROAD_low_level_modules_yosys_v1/gf12/coyote/DivSqrtRecF64_mulAddZ31.v,dump/coyote/DivSqrtRecF64_mulAddZ31_speed/1_1_yosys.v,coyote,DivSqrtRecF64_mulAddZ31,delay,8999.046000,1761.02
openROAD_low_level_modules_yosys_v1/gf12/coyote/FinishQueue.v,dump/coyote/FinishQueue_area/1_1_yosys.v,coyote,FinishQueue,area,170.240000,352.36
openROAD_low_level_modules_yosys_v1/gf12/coyote/FinishQueue.v,dump/coyote/FinishQueue_speed/1_1_yosys.v,coyote,FinishQueue,delay,150.556000,231.29
openROAD_low_level_modules_yosys_v1/gf12/coyote/FlowThroughSerializer.v,dump/coyote/FlowThroughSerializer_area/1_1_yosys.v,coyote,FlowThroughSerializer,area,0,0.0
openROAD_low_level_modules_yosys_v1/gf12/coyote/FlowThroughSerializer.v,dump/coyote/FlowThroughSerializer_speed/1_1_yosys.v,coyote,FlowThroughSerializer,delay,0,0.0
openROAD_low_level_modules_yosys_v1/gf12/coyote/FPUDecoder.v,dump/coyote/FPUDecoder_area/1_1_yosys.v,coyote,FPUDecoder,area,48.412000,141.81
openROAD_low_level_modules_yosys_v1/gf12/coyote/FPUDecoder.v,dump/coyote/FPUDecoder_speed/1_1_yosys.v,coyote,FPUDecoder,delay,50.274000,182.42
openROAD_low_level_modules_yosys_v1/gf12/coyote/HellaCacheArbiter.v,dump/coyote/HellaCacheArbiter_area/1_1_yosys.v,coyote,HellaCacheArbiter,area,644.252000,1059.74
openROAD_low_level_modules_yosys_v1/gf12/coyote/HellaCacheArbiter.v,dump/coyote/HellaCacheArbiter_speed/1_1_yosys.v,coyote,HellaCacheArbiter,delay,589.190000,221.17
openROAD_low_level_modules_yosys_v1/gf12/coyote/Htif.v,dump/coyote/Htif_area/1_1_yosys.v,coyote,Htif,area,7954.198000,2784.06
openROAD_low_level_modules_yosys_v1/gf12/coyote/Htif.v,dump/coyote/Htif_speed/1_1_yosys.v,coyote,Htif,delay,7826.252000,647.87
openROAD_low_level_modules_yosys_v1/gf12/coyote/INToRecFN_0.v,dump/coyote/INToRecFN_0_area/1_1_yosys.v,coyote,INToRecFN_0,area,1502.368000,3569.79
openROAD_low_level_modules_yosys_v1/gf12/coyote/INToRecFN_0.v,dump/coyote/INToRecFN_0_speed/1_1_yosys.v,coyote,INToRecFN_0,delay,2429.644000,1629.20
openROAD_low_level_modules_yosys_v1/gf12/coyote/INToRecFN_1.v,dump/coyote/INToRecFN_1_speed/1_1_yosys.v,coyote,INToRecFN_1,delay,2719.584000,1772.84
openROAD_low_level_modules_yosys_v1/gf12/coyote/IOMSHR.v,dump/coyote/IOMSHR_area/1_1_yosys.v,coyote,IOMSHR,area,2274.034000,1709.65
openROAD_low_level_modules_yosys_v1/gf12/coyote/IOMSHR.v,dump/coyote/IOMSHR_speed/1_1_yosys.v,coyote,IOMSHR,delay,2002.182000,353.62
openROAD_low_level_modules_yosys_v1/gf12/coyote/JunctionsPeekingArbiter_0.v,dump/coyote/JunctionsPeekingArbiter_0_area/1_1_yosys.v,coyote,JunctionsPeekingArbiter_0,area,425.334000,871.13
openROAD_low_level_modules_yosys_v1/gf12/coyote/JunctionsPeekingArbiter_0.v,dump/coyote/JunctionsPeekingArbiter_0_speed/1_1_yosys.v,coyote,JunctionsPeekingArbiter_0,delay,390.754000,438.76
openROAD_low_level_modules_yosys_v1/gf12/coyote/JunctionsPeekingArbiter_1.v,dump/coyote/JunctionsPeekingArbiter_1_area/1_1_yosys.v,coyote,JunctionsPeekingArbiter_1,area,635.208000,1387.61
openROAD_low_level_modules_yosys_v1/gf12/coyote/JunctionsPeekingArbiter_1.v,dump/coyote/JunctionsPeekingArbiter_1_speed/1_1_yosys.v,coyote,JunctionsPeekingArbiter_1,delay,561.792000,527.15
openROAD_low_level_modules_yosys_v1/gf12/coyote/LockingArbiter_0.v,dump/coyote/LockingArbiter_0_area/1_1_yosys.v,coyote,LockingArbiter_0,area,447.944000,1496.30
openROAD_low_level_modules_yosys_v1/gf12/coyote/LockingArbiter_0.v,dump/coyote/LockingArbiter_0_speed/1_1_yosys.v,coyote,LockingArbiter_0,delay,393.680000,366.71
openROAD_low_level_modules_yosys_v1/gf12/coyote/LockingArbiter_1.v,dump/coyote/LockingArbiter_1_area/1_1_yosys.v,coyote,LockingArbiter_1,area,895.888000,4490.59
openROAD_low_level_modules_yosys_v1/gf12/coyote/LockingArbiter_1.v,dump/coyote/LockingArbiter_1_speed/1_1_yosys.v,coyote,LockingArbiter_1,delay,832.580000,387.69
openROAD_low_level_modules_yosys_v1/gf12/coyote/LockingRRArbiter_0.v,dump/coyote/LockingRRArbiter_0_area/1_1_yosys.v,coyote,LockingRRArbiter_0,area,466.564000,1670.41
openROAD_low_level_modules_yosys_v1/gf12/coyote/LockingRRArbiter_0.v,dump/coyote/LockingRRArbiter_0_speed/1_1_yosys.v,coyote,LockingRRArbiter_0,delay,472.150000,298.79
openROAD_low_level_modules_yosys_v1/gf12/coyote/LockingRRArbiter_10.v,dump/coyote/LockingRRArbiter_10_area/1_1_yosys.v,coyote,LockingRRArbiter_10,area,1074.640000,5632.08
openROAD_low_level_modules_yosys_v1/gf12/coyote/LockingRRArbiter_10.v,dump/coyote/LockingRRArbiter_10_speed/1_1_yosys.v,coyote,LockingRRArbiter_10,delay,1128.372000,747.94
openROAD_low_level_modules_yosys_v1/gf12/coyote/LockingRRArbiter_1.v,dump/coyote/LockingRRArbiter_1_speed/1_1_yosys.v,coyote,LockingRRArbiter_1,delay,448.742000,308.30
openROAD_low_level_modules_yosys_v1/gf12/coyote/LockingRRArbiter_2.v,dump/coyote/LockingRRArbiter_2_area/1_1_yosys.v,coyote,LockingRRArbiter_2,area,2334.948000,27679.74
openROAD_low_level_modules_yosys_v1/gf12/coyote/LockingRRArbiter_2.v,dump/coyote/LockingRRArbiter_2_speed/1_1_yosys.v,coyote,LockingRRArbiter_2,delay,2316.062000,747.42
openROAD_low_level_modules_yosys_v1/gf12/coyote/LockingRRArbiter_3.v,dump/coyote/LockingRRArbiter_3_area/1_1_yosys.v,coyote,LockingRRArbiter_3,area,612.864000,2097.30
openROAD_low_level_modules_yosys_v1/gf12/coyote/LockingRRArbiter_3.v,dump/coyote/LockingRRArbiter_3_speed/1_1_yosys.v,coyote,LockingRRArbiter_3,delay,750.652000,496.44
openROAD_low_level_modules_yosys_v1/gf12/coyote/LockingRRArbiter_4.v,dump/coyote/LockingRRArbiter_4_area/1_1_yosys.v,coyote,LockingRRArbiter_4,area,463.638000,1654.20
openROAD_low_level_modules_yosys_v1/gf12/coyote/LockingRRArbiter_4.v,dump/coyote/LockingRRArbiter_4_speed/1_1_yosys.v,coyote,LockingRRArbiter_4,delay,498.484000,298.79
openROAD_low_level_modules_yosys_v1/gf12/coyote/LockingRRArbiter_5.v,dump/coyote/LockingRRArbiter_5_area/1_1_yosys.v,coyote,LockingRRArbiter_5,area,1770.230000,12744.43
openROAD_low_level_modules_yosys_v1/gf12/coyote/LockingRRArbiter_5.v,dump/coyote/LockingRRArbiter_5_speed/1_1_yosys.v,coyote,LockingRRArbiter_5,delay,1736.448000,622.92
openROAD_low_level_modules_yosys_v1/gf12/coyote/LockingRRArbiter_6.v,dump/coyote/LockingRRArbiter_6_area/1_1_yosys.v,coyote,LockingRRArbiter_6,area,1641.486000,10699.39
openROAD_low_level_modules_yosys_v1/gf12/coyote/LockingRRArbiter_6.v,dump/coyote/LockingRRArbiter_6_speed/1_1_yosys.v,coyote,LockingRRArbiter_6,delay,1622.334000,592.95
openROAD_low_level_modules_yosys_v1/gf12/coyote/LockingRRArbiter_7.v,dump/coyote/LockingRRArbiter_7_area/1_1_yosys.v,coyote,LockingRRArbiter_7,area,531.468000,1397.90
